date,day,segment_id,segment_index,latitude,longitude,land_use,land_use_encoded,segment_type,upstream_count,upstream_concentration,flow_rate,concentration,true_source_sink,true_role
2024-05-21,141,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.8674563547295966,2.8051880885035723,0.0,neutral
2024-05-21,141,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.8674563547295966,11.396391209681903,8.0,source
2024-05-21,141,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.168640886823992,9.425880901354091,6.0,source
2024-05-21,141,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.168640886823992,7.819872930278389,5.0,source
2024-05-21,141,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.168640886823992,0.0,-3.0,sink
2024-05-21,141,S4,6,39.9,-75.0,forest,0,tributary,2,2.667641584307172,6.734912709459193,2.969895691258249,0.0,neutral
2024-05-21,141,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.396391209681903,3.8674563547295966,11.191002261953901,0.0,neutral
2024-05-21,141,S7,8,39.8,-75.0,forest,0,main_stem,1,2.969895691258249,9.734912709459193,3.2070833710070796,0.0,neutral
2024-05-21,141,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.308441581653996,14.036097241553588,4.953413517622593,-4.5,sink
2024-05-21,141,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.080248444314837,26.77100995101278,4.506020264335184,0.0,neutral
2024-05-21,141,S11,11,39.5,-74.9,urban,2,main_stem,2,6.162946597306787,36.93965083783677,4.842611646882406,0.0,neutral
2024-05-21,141,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.421305823441203,49.108291724660766,4.274801927034689,0.0,neutral
2024-05-21,141,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.274801927034689,54.108291724660766,4.279083847385619,0.0,neutral
2024-05-21,141,S15,14,39.2,-74.9,urban,2,outlet,1,4.279083847385619,60.108291724660766,3.9929020215666258,0.0,neutral
2024-05-22,142,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.8758917051442427,3.0641711604604445,0.0,neutral
2024-05-22,142,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.8758917051442427,2.943175898705535,0.0,neutral
2024-05-22,142,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.8758917051442427,10.537925710390677,8.0,source
2024-05-22,142,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.189729262860607,9.595015870455514,6.0,source
2024-05-22,142,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.189729262860607,8.164769238950495,5.0,source
2024-05-22,142,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.189729262860607,0.7902666130949876,-3.0,sink
2024-05-22,142,S4,6,39.9,-75.0,forest,0,tributary,2,3.00367352958299,6.7517834102884855,2.762140757617102,0.0,neutral
2024-05-22,142,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.537925710390677,3.8758917051442427,10.82529037884377,0.0,neutral
2024-05-22,142,S7,8,39.8,-75.0,forest,0,main_stem,1,2.762140757617102,9.751783410288485,2.995922923835351,0.0,neutral
2024-05-22,142,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.210153124649642,14.06562096800485,5.438764548186878,-4.5,sink
2024-05-22,142,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.217343736011115,26.817404378293336,4.861884245219409,0.0,neutral
2024-05-22,142,S11,11,39.5,-74.9,urban,2,main_stem,2,6.513326742084952,37.00713364115394,5.438551464683168,0.0,neutral
2024-05-22,142,S13,12,39.4,-74.9,urban,2,lower_reach,2,3.114409038889078,49.19686290401455,4.574123817888166,0.0,neutral
2024-05-22,142,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.574123817888166,54.19686290401455,3.532694850306651,0.0,neutral
2024-05-22,142,S15,14,39.2,-74.9,urban,2,outlet,1,3.532694850306651,60.19686290401455,3.6554032664294422,0.0,neutral
2024-05-23,143,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.8840675099433635,2.602347026495278,0.0,neutral
2024-05-23,143,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.8840675099433635,3.26606621702919,0.0,neutral
2024-05-23,143,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.8840675099433635,10.873771461895684,8.0,source
2024-05-23,143,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.210168774858409,8.21873584301186,6.0,source
2024-05-23,143,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.210168774858409,8.059684444038949,5.0,source
2024-05-23,143,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.210168774858409,0.13102156552005279,-3.0,sink
2024-05-23,143,S4,6,39.9,-75.0,forest,0,tributary,2,2.9342066217622342,6.768135019886727,3.055495048250743,0.0,neutral
2024-05-23,143,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.873771461895684,3.8840675099433635,11.244506119442331,0.0,neutral
2024-05-23,143,S7,8,39.8,-75.0,forest,0,main_stem,1,3.055495048250743,9.768135019886728,2.7341789443560285,0.0,neutral
2024-05-23,143,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.731620981227096,14.094236284801772,4.982116135535065,-4.5,sink
2024-05-23,143,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.8581475399455467,26.8623713046885,4.419668392417818,0.0,neutral
2024-05-23,143,S11,11,39.5,-74.9,urban,2,main_stem,2,6.239676418228383,37.07254007954691,4.656364307493115,0.0,neutral
2024-05-23,143,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.393692936506584,49.28270885440532,4.015437610699631,0.0,neutral
2024-05-23,143,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.015437610699631,54.28270885440532,3.8641836613973295,0.0,neutral
2024-05-23,143,S15,14,39.2,-74.9,urban,2,outlet,1,3.8641836613973295,60.28270885440532,3.8397268594668357,0.0,neutral
2024-05-24,144,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,5.205566423627188,3.207071040114082,0.0,neutral
2024-05-24,144,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,5.205566423627188,2.232489485022869,0.0,neutral
2024-05-24,144,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,5.205566423627188,14.780545978831102,8.0,source
2024-05-24,144,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,13.013916059067968,11.693041346604511,6.0,source
2024-05-24,144,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,13.013916059067968,10.191019598728277,5.0,source
2024-05-24,144,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,13.013916059067968,0.6752905587134717,-3.0,sink
2024-05-24,144,S4,6,39.9,-75.0,forest,0,tributary,2,2.7197802625684755,11.411132847254375,3.084992333493964,0.0,neutral
2024-05-24,144,S5,7,39.9,-74.9,agriculture,1,tributary,1,14.780545978831102,6.205566423627188,15.026712604533014,0.0,neutral
2024-05-24,144,S7,8,39.8,-75.0,forest,0,main_stem,1,3.084992333493964,14.411132847254375,3.0094731288962127,0.0,neutral
2024-05-24,144,S8,9,39.7,-74.9,wetland,3,main_stem,2,13.359876975568763,22.219482482695156,9.959500680924977,-4.5,sink
2024-05-24,144,S9,10,39.6,-74.9,agriculture,1,main_stem,2,6.484486904910595,39.630615329949535,6.906547601263499,0.0,neutral
2024-05-24,144,S11,11,39.5,-74.9,urban,2,main_stem,2,8.548783599995888,55.6445313890175,7.358995786302594,0.0,neutral
2024-05-24,144,S13,12,39.4,-74.9,urban,2,lower_reach,2,4.017143172508033,73.65844744808547,6.351206947294106,0.0,neutral
2024-05-24,144,S14,13,39.3,-74.9,urban,2,lower_reach,1,6.351206947294106,78.65844744808547,6.5250999160909,0.0,neutral
2024-05-24,144,S15,14,39.2,-74.9,urban,2,outlet,1,6.5250999160909,84.65844744808547,6.387020895615903,0.0,neutral
2024-05-25,145,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.8996308696522433,2.6593617318905607,0.0,neutral
2024-05-25,145,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.8996308696522433,2.8207469415925077,0.0,neutral
2024-05-25,145,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.8996308696522433,11.426710958509553,8.0,source
2024-05-25,145,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.249077174130608,9.521669899139274,6.0,source
2024-05-25,145,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.249077174130608,8.293657415234538,5.0,source
2024-05-25,145,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.249077174130608,0.025595442769507214,-3.0,sink
2024-05-25,145,S4,6,39.9,-75.0,forest,0,tributary,2,2.740054336741534,6.7992617393044865,2.4975746202492566,0.0,neutral
2024-05-25,145,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.426710958509553,3.8996308696522433,11.177577636542583,0.0,neutral
2024-05-25,145,S7,8,39.8,-75.0,forest,0,main_stem,1,2.4975746202492566,9.799261739304487,2.654328851828984,0.0,neutral
2024-05-25,145,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.349623767840928,14.148708043782852,5.7263980866957835,-4.5,sink
2024-05-25,145,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.190363469262383,26.947969783087338,4.889818682695375,0.0,neutral
2024-05-25,145,S11,11,39.5,-74.9,urban,2,main_stem,2,6.591738048964956,37.19704695721795,5.806498166950968,0.0,neutral
2024-05-25,145,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.9160468048602377,49.446124131348554,4.412719985031594,0.0,neutral
2024-05-25,145,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.412719985031594,54.446124131348554,4.7283042703484695,0.0,neutral
2024-05-25,145,S15,14,39.2,-74.9,urban,2,outlet,1,4.7283042703484695,60.446124131348554,4.428886082154145,0.0,neutral
2024-05-26,146,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.907013812802636,3.0099983776997408,0.0,neutral
2024-05-26,146,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.907013812802636,2.713146935055106,0.0,neutral
2024-05-26,146,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.907013812802636,10.30724488061454,8.0,source
2024-05-26,146,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.267534532006589,9.047116081620436,6.0,source
2024-05-26,146,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.267534532006589,8.324582617922255,5.0,source
2024-05-26,146,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.267534532006589,0.29865974072492424,-3.0,sink
2024-05-26,146,S4,6,39.9,-75.0,forest,0,tributary,2,2.8615726563774233,6.814027625605272,3.1063945093955776,0.0,neutral
2024-05-26,146,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.30724488061454,3.907013812802636,10.284981587049723,0.0,neutral
2024-05-26,146,S7,8,39.8,-75.0,forest,0,main_stem,1,3.1063945093955776,9.814027625605272,3.4326337616050266,0.0,neutral
2024-05-26,146,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.66604883433508,14.174548344809224,5.2571658014841764,-4.5,sink
2024-05-26,146,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.344899781544601,26.988575970414495,4.383936767267405,0.0,neutral
2024-05-26,146,S11,11,39.5,-74.9,urban,2,main_stem,2,6.35425969259483,37.25611050242108,5.4229357722011535,0.0,neutral
2024-05-26,146,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.8607977564630387,49.52364503442767,4.425719362832538,0.0,neutral
2024-05-26,146,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.425719362832538,54.52364503442767,4.587726632317615,0.0,neutral
2024-05-26,146,S15,14,39.2,-74.9,urban,2,outlet,1,4.587726632317615,60.52364503442767,4.197991639027295,0.0,neutral
2024-05-27,147,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9141279881853337,2.6333364573981237,0.0,neutral
2024-05-27,147,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9141279881853337,3.131850369186068,0.0,neutral
2024-05-27,147,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9141279881853337,11.233680951053634,8.0,source
2024-05-27,147,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.285319970463334,9.137331859845565,6.0,source
2024-05-27,147,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.285319970463334,8.502347730004262,5.0,source
2024-05-27,147,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.285319970463334,0.0,-3.0,sink
2024-05-27,147,S4,6,39.9,-75.0,forest,0,tributary,2,2.8825934132920956,6.828255976370667,3.0832159099698497,0.0,neutral
2024-05-27,147,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.233680951053634,3.9141279881853337,10.906170688211839,0.0,neutral
2024-05-27,147,S7,8,39.8,-75.0,forest,0,main_stem,1,3.0832159099698497,9.828255976370667,2.9670859992275296,0.0,neutral
2024-05-27,147,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.021751274028702,14.199447958648667,5.464189868796454,-4.5,sink
2024-05-27,147,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.215637934011991,27.027703935019332,4.697508880830743,0.0,neutral
2024-05-27,147,S11,11,39.5,-74.9,urban,2,main_stem,2,6.599928305417502,37.313023905482666,5.417159822977701,0.0,neutral
2024-05-27,147,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.7085799114888505,49.598343875946,4.510765066018543,0.0,neutral
2024-05-27,147,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.510765066018543,54.598343875946,4.0554029420143,0.0,neutral
2024-05-27,147,S15,14,39.2,-74.9,urban,2,outlet,1,4.0554029420143,60.598343875946,3.9482941817723174,0.0,neutral
2024-05-28,148,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9209712877166347,3.0579622268142583,0.0,neutral
2024-05-28,148,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9209712877166347,3.39589334834319,0.0,neutral
2024-05-28,148,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9209712877166347,11.545766954989917,8.0,source
2024-05-28,148,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.302428219291587,9.011980919164408,6.0,source
2024-05-28,148,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.302428219291587,7.928616935795878,5.0,source
2024-05-28,148,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.302428219291587,0.08070722044126,-3.0,sink
2024-05-28,148,S4,6,39.9,-75.0,forest,0,tributary,2,3.226927787578724,6.8419425754332694,3.30001890168698,0.0,neutral
2024-05-28,148,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.545766954989917,3.9209712877166347,11.961794374829262,0.0,neutral
2024-05-28,148,S7,8,39.8,-75.0,forest,0,main_stem,1,3.30001890168698,9.841942575433269,3.00110139493686,0.0,neutral
2024-05-28,148,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.486887646996834,14.22339950700822,5.45855647498937,-4.5,sink
2024-05-28,148,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.229828934963115,27.06534208244149,4.118394838191797,0.0,neutral
2024-05-28,148,S11,11,39.5,-74.9,urban,2,main_stem,2,6.023505886993838,37.367770301733074,4.624358415318026,0.0,neutral
2024-05-28,148,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.352532817879643,49.67019852102466,3.9945605448964847,0.0,neutral
2024-05-28,148,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.9945605448964847,54.67019852102466,4.237517897387592,0.0,neutral
2024-05-28,148,S15,14,39.2,-74.9,urban,2,outlet,1,4.237517897387592,60.67019852102466,4.042700389264469,0.0,neutral
2024-05-29,149,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9275416835791965,3.2316284366925867,0.0,neutral
2024-05-29,149,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9275416835791965,3.36358319561592,0.0,neutral
2024-05-29,149,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9275416835791965,11.078375159370157,8.0,source
2024-05-29,149,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.318854208947991,8.889216858226138,6.0,source
2024-05-29,149,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.318854208947991,8.043016540202675,5.0,source
2024-05-29,149,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.318854208947991,0.0,-3.0,sink
2024-05-29,149,S4,6,39.9,-75.0,forest,0,tributary,2,3.2976058161542534,6.855083367158393,3.420201659598455,0.0,neutral
2024-05-29,149,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.078375159370157,3.9275416835791965,10.769563706915536,0.0,neutral
2024-05-29,149,S7,8,39.8,-75.0,forest,0,main_stem,1,3.420201659598455,9.855083367158393,3.0144005738453945,0.0,neutral
2024-05-29,149,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.829390282570838,14.246395892527188,4.589176420352088,-4.5,sink
2024-05-29,149,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.8017884970987414,27.101479259685583,4.279057840754392,0.0,neutral
2024-05-29,149,S11,11,39.5,-74.9,urban,2,main_stem,2,6.161037190478534,37.42033346863357,4.890615780301752,0.0,neutral
2024-05-29,149,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.445307890150876,49.73918767758156,4.550681482890464,0.0,neutral
2024-05-29,149,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.550681482890464,54.73918767758156,4.389941043974774,0.0,neutral
2024-05-29,149,S15,14,39.2,-74.9,urban,2,outlet,1,4.389941043974774,60.73918767758156,3.8777336566968903,0.0,neutral
2024-05-30,150,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.933837228822925,2.870328648250612,0.0,neutral
2024-05-30,150,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.933837228822925,2.9510037578148305,0.0,neutral
2024-05-30,150,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.933837228822925,11.162317029047792,8.0,source
2024-05-30,150,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.334593072057313,8.953954716313243,6.0,source
2024-05-30,150,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.334593072057313,8.41617722331578,5.0,source
2024-05-30,150,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.334593072057313,0.3439871749685782,-3.0,sink
2024-05-30,150,S4,6,39.9,-75.0,forest,0,tributary,2,2.9106662030327213,6.86767445764585,2.5550274969541915,0.0,neutral
2024-05-30,150,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.162317029047792,3.933837228822925,11.31860747872024,0.0,neutral
2024-05-30,150,S7,8,39.8,-75.0,forest,0,main_stem,1,2.5550274969541915,9.867674457645851,3.0111292681470423,0.0,neutral
2024-05-30,150,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.136281097516742,14.268430300880238,5.131026631904389,-4.5,sink
2024-05-30,150,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.071077950025716,27.136104758526088,4.176059803930787,0.0,neutral
2024-05-30,150,S11,11,39.5,-74.9,urban,2,main_stem,2,6.296118513623283,37.470697830583404,4.9198508010273345,0.0,neutral
2024-05-30,150,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.6319189879979565,49.80529090264072,4.018662615974401,0.0,neutral
2024-05-30,150,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.018662615974401,54.80529090264072,3.518127150401087,0.0,neutral
2024-05-30,150,S15,14,39.2,-74.9,urban,2,outlet,1,3.518127150401087,60.80529090264072,3.1196326649615718,0.0,neutral
2024-05-31,151,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9398560579418955,3.023242115621169,0.0,neutral
2024-05-31,151,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9398560579418955,2.93087978573827,0.0,neutral
2024-05-31,151,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9398560579418955,10.72273005671951,8.0,source
2024-05-31,151,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.349640144854739,9.267059523337435,6.0,source
2024-05-31,151,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.349640144854739,8.310574800417125,5.0,source
2024-05-31,151,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.349640144854739,0.0,-3.0,sink
2024-05-31,151,S4,6,39.9,-75.0,forest,0,tributary,2,2.9770609506797197,6.879712115883791,2.6982076926219962,0.0,neutral
2024-05-31,151,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.72273005671951,3.9398560579418955,10.273771280192486,0.0,neutral
2024-05-31,151,S7,8,39.8,-75.0,forest,0,main_stem,1,2.6982076926219962,9.879712115883791,2.5032005122999266,0.0,neutral
2024-05-31,151,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.77041540176496,14.289496202796634,5.093354652432654,-4.5,sink
2024-05-31,151,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.7982775823662904,27.169208318680425,3.5996768308345324,0.0,neutral
2024-05-31,151,S11,11,39.5,-74.9,urban,2,main_stem,2,5.955125815625829,37.518848463535164,4.326147851554731,0.0,neutral
2024-05-31,151,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.1630739257773657,49.8684886083899,3.316320101581096,0.0,neutral
2024-05-31,151,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.316320101581096,54.8684886083899,3.3785003004007788,0.0,neutral
2024-05-31,151,S15,14,39.2,-74.9,urban,2,outlet,1,3.3785003004007788,60.8684886083899,3.3993036015116544,0.0,neutral
2024-06-01,152,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9455963874271425,2.974984717417712,0.0,neutral
2024-06-01,152,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9455963874271425,3.055707776922318,0.0,neutral
2024-06-01,152,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9455963874271425,11.059198178778564,8.0,source
2024-06-01,152,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.363990968567856,8.75618161292447,6.0,source
2024-06-01,152,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.363990968567856,8.44957477160356,5.0,source
2024-06-01,152,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.363990968567856,0.37432705022286467,-3.0,sink
2024-06-01,152,S4,6,39.9,-75.0,forest,0,tributary,2,3.015346247170015,6.891192774854285,3.372319666342365,0.0,neutral
2024-06-01,152,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.059198178778564,3.9455963874271425,11.363300900941725,0.0,neutral
2024-06-01,152,S7,8,39.8,-75.0,forest,0,main_stem,1,3.372319666342365,9.891192774854286,2.899825825512458,0.0,neutral
2024-06-01,152,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.059741256933098,14.309587355995,5.443550791779937,-4.5,sink
2024-06-01,152,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.171688308646197,27.200780130849285,4.600575726646512,0.0,neutral
2024-06-01,152,S11,11,39.5,-74.9,urban,2,main_stem,2,6.525075249125036,37.56477109941714,4.959644156684083,0.0,neutral
2024-06-01,152,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.6669856034534742,49.928762067985,4.143620546501636,0.0,neutral
2024-06-01,152,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.143620546501636,54.928762067985,4.226658581299223,0.0,neutral
2024-06-01,152,S15,14,39.2,-74.9,urban,2,outlet,1,4.226658581299223,60.928762067985,4.725953710736613,0.0,neutral
2024-06-02,153,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9510565162951536,3.2174171573682777,0.0,neutral
2024-06-02,153,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9510565162951536,2.9311827767795915,0.0,neutral
2024-06-02,153,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9510565162951536,10.986956915055842,8.0,source
2024-06-02,153,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.377641290737884,8.540667749233283,6.0,source
2024-06-02,153,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.377641290737884,8.154276426805351,5.0,source
2024-06-02,153,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.377641290737884,0.1716172325142432,-3.0,sink
2024-06-02,153,S4,6,39.9,-75.0,forest,0,tributary,2,3.0742999670739346,6.902113032590307,3.0556426619741415,0.0,neutral
2024-06-02,153,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.986956915055842,3.9510565162951536,11.324262923016994,0.0,neutral
2024-06-02,153,S7,8,39.8,-75.0,forest,0,main_stem,1,3.0556426619741415,9.902113032590307,2.9554194926801594,0.0,neutral
2024-06-02,153,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.932465336125137,14.328697807033038,5.1808708903603575,-4.5,sink
2024-06-02,153,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.068145191520259,27.230810839623345,3.9655232242625833,0.0,neutral
2024-06-02,153,S11,11,39.5,-74.9,urban,2,main_stem,2,6.059899825533967,37.60845213036123,4.851393167895935,0.0,neutral
2024-06-02,153,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.511505200205089,49.98609342109911,4.031611754396006,0.0,neutral
2024-06-02,153,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.031611754396006,54.98609342109911,4.099204131008288,0.0,neutral
2024-06-02,153,S15,14,39.2,-74.9,urban,2,outlet,1,4.099204131008288,60.98609342109911,3.9883460523582808,0.0,neutral
2024-06-03,154,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.9562348265919054,2.518360473084286,0.0,neutral
2024-06-03,154,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.9562348265919054,2.8682982147386316,0.0,neutral
2024-06-03,154,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.9562348265919054,11.503238879093782,8.0,source
2024-06-03,154,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,7.390587066479764,8.852266177700844,6.0,source
2024-06-03,154,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,7.390587066479764,8.004742263233553,5.0,source
2024-06-03,154,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,7.390587066479764,0.0,-3.0,sink
2024-06-03,154,S4,6,39.9,-75.0,forest,0,tributary,2,2.6933293439114587,6.912469653183811,3.1638012715873542,0.0,neutral
2024-06-03,154,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.503238879093782,3.9562348265919054,11.890349315752184,0.0,neutral
2024-06-03,154,S7,8,39.8,-75.0,forest,0,main_stem,1,3.1638012715873542,9.91246965318381,3.406060571532997,0.0,neutral
2024-06-03,154,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.371307746726515,14.34682189307167,5.119565448130449,-4.5,sink
2024-06-03,154,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.2628130098317225,27.259291546255483,4.527173573462294,0.0,neutral
2024-06-03,154,S11,11,39.5,-74.9,urban,2,main_stem,2,6.265957918347923,37.64987861273525,5.4392982095006985,0.0,neutral
2024-06-03,154,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.7196491047503493,50.04046567921502,4.337194747966798,0.0,neutral
2024-06-03,154,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.337194747966798,55.04046567921502,4.0760396162124914,0.0,neutral
2024-06-03,154,S15,14,39.2,-74.9,urban,2,outlet,1,4.0760396162124914,61.04046567921502,4.5875438603746,0.0,neutral
2024-06-04,155,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.961129783872301,2.9097590063349212,0.0,neutral
2024-06-04,155,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.961129783872301,2.825984027588987,0.0,neutral
2024-06-04,155,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.961129783872301,11.071821350160613,8.0,source
